'11:32:31','REG0 mudou para HIGH (>900).'
'11:32:31','Flag6 mudou para HIGH.'
'11:32:32','REG0 normalizado.'
'11:32:32','Flag6 mudou para LOW.'
'11:32:32','REG2 mudou para HIGH (>900).'
'11:32:33','REG2 normalizado.'
'11:32:35','Flag6 mudou para HIGH.'
'11:32:36','Flag6 mudou para LOW.'
'11:32:38','REG2 mudou para HIGH (>900).'
'11:32:38','REG2 normalizado.'
'11:32:39','REG0 mudou para HIGH (>900).'
'11:32:39','Flag6 mudou para HIGH.'
'11:32:39','REG0 normalizado.'
'11:32:39','Flag6 mudou para LOW.'
'11:32:40','Flag6 mudou para HIGH.'
'11:32:40','Flag6 mudou para LOW.'
'11:32:41','REG2 mudou para HIGH (>900).'
'11:32:42','REG2 normalizado.'
'11:32:44','REG0 mudou para HIGH (>900).'
'11:32:44','REG0 normalizado.'
'11:32:47','REG0 mudou para HIGH (>900).'
'11:32:47','REG2 mudou para HIGH (>900).'
'11:32:48','REG0 normalizado.'
'11:32:48','REG2 normalizado.'
'11:32:48','Flag2 mudou para HIGH.'
'11:32:49','Flag2 mudou para LOW.'
'11:32:50','Flag6 mudou para HIGH.'
'11:32:51','REG1 mudou para HIGH (>900).'
'11:32:51','Flag6 mudou para LOW.'
'11:32:51','REG1 normalizado.'
'11:32:52','REG2 mudou para HIGH (>900).'
'11:32:52','Flag6 mudou para HIGH.'
'11:32:53','REG2 normalizado.'
'11:32:53','Flag6 mudou para LOW.'
'11:32:53','REG2 mudou para HIGH (>900).'
'11:32:54','REG2 normalizado.'
'11:32:54','Flag6 mudou para HIGH.'
'11:32:54','Flag6 mudou para LOW.'
'11:32:56','REG0 mudou para HIGH (>900).'
'11:32:56','REG0 normalizado.'
'11:32:56','Flag6 mudou para HIGH.'
'11:32:57','Flag6 mudou para LOW.'
'11:32:58','REG0 mudou para HIGH (>900).'
'11:32:58','REG0 normalizado.'
'11:33:01','REG2 mudou para HIGH (>900).'
'11:33:02','REG2 normalizado.'
'11:33:02','Flag6 mudou para HIGH.'
'11:33:03','REG2 mudou para HIGH (>900).'
'11:33:03','Flag6 mudou para LOW.'
'11:33:03','REG2 normalizado.'
'11:33:04','REG2 mudou para HIGH (>900).'
'11:33:04','REG2 normalizado.'
'11:33:04','Flag6 mudou para HIGH.'
'11:33:05','Flag6 mudou para LOW.'
'11:33:06','Flag6 mudou para HIGH.'
'11:33:06','Flag2 mudou para HIGH.'
'11:33:06','Flag6 mudou para LOW.'
'11:33:07','Flag2 mudou para LOW.'
'11:33:08','REG0 mudou para HIGH (>900).'
'11:33:08','Flag6 mudou para HIGH.'
'11:33:09','REG0 normalizado.'
'11:33:09','Flag6 mudou para LOW.'
'11:33:10','Flag6 mudou para HIGH.'
'11:33:10','REG1 mudou para HIGH (>900).'
'11:33:10','Flag6 mudou para LOW.'
'11:33:11','REG1 normalizado.'
'11:33:11','REG2 mudou para HIGH (>900).'
'11:33:12','REG2 normalizado.'
'11:33:13','Flag2 mudou para HIGH.'
'11:33:13','REG1 mudou para HIGH (>900).'
'11:33:13','Flag2 mudou para LOW.'
'11:33:14','REG1 normalizado.'
'11:33:14','Flag6 mudou para HIGH.'
'11:33:14','Flag6 mudou para LOW.'
'11:33:17','REG1 mudou para HIGH (>900).'
'11:33:18','REG1 normalizado.'
'11:33:18','REG2 mudou para HIGH (>900).'
'11:33:19','REG2 normalizado.'
'11:33:21','Flag6 mudou para HIGH.'
'11:33:22','REG0 mudou para HIGH (>900).'
'11:33:22','REG2 mudou para HIGH (>900).'
'11:33:22','Flag6 mudou para LOW.'
'11:33:22','REG0 normalizado.'
'11:33:22','REG2 normalizado.'
'11:33:22','Flag6 mudou para HIGH.'
'11:33:23','REG1 mudou para HIGH (>900).'
'11:33:23','Flag6 mudou para LOW.'
'11:33:23','REG1 normalizado.'
'11:33:26','Flag2 mudou para HIGH.'
'11:33:26','Flag2 mudou para LOW.'
'11:33:26','Flag6 mudou para HIGH.'
'11:33:27','Flag2 mudou para HIGH.'
'11:33:27','Flag6 mudou para LOW.'
'11:33:27','REG2 mudou para HIGH (>900).'
'11:33:27','Flag2 mudou para LOW.'
'11:33:28','REG0 mudou para HIGH (>900).'
'11:33:28','REG2 normalizado.'
'11:33:28','REG2 mudou para HIGH (>900).'
'11:33:29','REG0 normalizado.'
'11:33:29','REG2 normalizado.'
'11:33:31','REG0 mudou para HIGH (>900).'
'11:33:31','REG0 normalizado.'
'11:33:31','REG2 mudou para HIGH (>900).'
'11:33:32','REG2 normalizado.'
'11:33:32','Flag6 mudou para HIGH.'
'11:33:32','Flag2 mudou para HIGH.'
'11:33:32','Flag6 mudou para LOW.'
'11:33:33','REG0 mudou para HIGH (>900).'
'11:33:33','Flag2 mudou para LOW.'
'11:33:34','REG0 normalizado.'
'11:33:34','REG2 mudou para HIGH (>900).'
'11:33:34','REG2 normalizado.'
'11:33:35','REG2 mudou para HIGH (>900).'
'11:33:35','REG2 normalizado.'
'11:33:37','REG0 mudou para HIGH (>900).'
'11:33:38','REG0 normalizado.'
'11:33:39','REG1 mudou para HIGH (>900).'
'11:33:39','REG1 normalizado.'
'11:33:39','Flag6 mudou para HIGH.'
'11:33:40','Flag6 mudou para LOW.'
'11:33:42','REG1 mudou para HIGH (>900).'
'11:33:42','REG1 normalizado.'
'11:33:42','Flag2 mudou para HIGH.'
'11:33:43','Flag2 mudou para LOW.'
'11:33:43','Flag2 mudou para HIGH.'
'11:33:44','Flag2 mudou para LOW.'
'11:33:46','REG0 mudou para HIGH (>900).'
'11:33:46','REG2 mudou para HIGH (>900).'
'11:33:47','REG0 normalizado.'
'11:33:47','REG2 normalizado.'
'11:33:47','Flag6 mudou para HIGH.'
'11:33:47','Flag6 mudou para LOW.'
'11:33:48','REG0 mudou para HIGH (>900).'
'11:33:48','REG2 mudou para HIGH (>900).'
'11:33:49','REG0 normalizado.'
'11:33:49','REG2 normalizado.'
'11:33:49','REG1 mudou para HIGH (>900).'
'11:33:50','REG1 normalizado.'
'11:33:52','REG1 mudou para HIGH (>900).'
'11:33:53','REG1 normalizado.'
'11:33:54','REG0 mudou para HIGH (>900).'
'11:33:54','REG0 normalizado.'
'11:33:56','REG1 mudou para HIGH (>900).'
'11:33:56','Flag2 mudou para HIGH.'
'11:33:56','REG1 normalizado.'
'11:33:56','Flag2 mudou para LOW.'
'11:33:57','REG1 mudou para HIGH (>900).'
'11:33:58','REG1 normalizado.'
'11:33:58','REG2 mudou para HIGH (>900).'
'11:33:58','Flag2 mudou para HIGH.'
'11:33:59','REG2 normalizado.'
'11:33:59','Flag2 mudou para LOW.'
'11:33:59','REG1 mudou para HIGH (>900).'
'11:34:00','REG1 normalizado.'
'11:34:02','REG0 mudou para HIGH (>900).'
'11:34:02','REG1 mudou para HIGH (>900).'
'11:34:02','REG0 normalizado.'
'11:34:02','REG1 normalizado.'
'11:34:03','REG2 mudou para HIGH (>900).'
'11:34:03','REG2 normalizado.'
'11:34:04','Flag2 mudou para HIGH.'
'11:34:05','Flag2 mudou para LOW.'
'11:34:06','REG0 mudou para HIGH (>900).'
'11:34:06','REG0 normalizado.'
'11:34:07','REG0 mudou para HIGH (>900).'
'11:34:07','REG1 mudou para HIGH (>900).'
'11:34:07','REG1 normalizado.'
'11:34:07','REG2 mudou para HIGH (>900).'
'11:34:08','REG0 normalizado.'
'11:34:08','REG2 normalizado.'
'11:34:08','Flag2 mudou para HIGH.'
'11:34:09','Flag2 mudou para LOW.'
'11:34:10','REG2 mudou para HIGH (>900).'
'11:34:11','REG2 normalizado.'
'11:34:12','REG1 mudou para HIGH (>900).'
'11:34:12','Flag6 mudou para HIGH.'
'11:34:13','REG1 normalizado.'
'11:34:13','Flag6 mudou para LOW.'
'11:34:15','REG1 mudou para HIGH (>900).'
'11:34:16','REG1 normalizado.'
'11:34:16','Flag6 mudou para HIGH.'
'11:34:17','REG1 mudou para HIGH (>900).'
'11:34:17','Flag6 mudou para LOW.'
'11:34:18','REG1 normalizado.'
'11:34:18','REG0 mudou para HIGH (>900).'
'11:34:19','REG0 normalizado.'
'11:34:19','REG1 mudou para HIGH (>900).'
'11:34:20','REG1 normalizado.'
'11:34:20','Flag6 mudou para HIGH.'
'11:34:20','Flag2 mudou para HIGH.'
'11:34:20','Flag6 mudou para LOW.'
'11:34:21','Flag2 mudou para LOW.'
'11:34:26','Flag6 mudou para HIGH.'
'11:34:27','Flag6 mudou para LOW.'
'11:34:27','REG0 mudou para HIGH (>900).'
'11:34:28','Flag2 mudou para HIGH.'
'11:34:28','REG0 normalizado.'
'11:34:28','Flag2 mudou para LOW.'
'11:34:29','REG2 mudou para HIGH (>900).'
'11:34:30','REG2 normalizado.'
'11:34:31','Flag6 mudou para HIGH.'
'11:34:31','Flag6 mudou para LOW.'
'11:34:32','REG1 mudou para HIGH (>900).'
'11:34:33','REG1 normalizado.'
'11:34:34','REG0 mudou para HIGH (>900).'
'11:34:34','REG0 normalizado.'
'11:34:34','REG1 mudou para HIGH (>900).'
'11:34:35','REG1 normalizado.'
'11:34:36','REG0 mudou para HIGH (>900).'
'11:34:36','Flag6 mudou para HIGH.'
'11:34:37','REG0 normalizado.'
'11:34:37','Flag6 mudou para LOW.'
'11:34:37','Flag6 mudou para HIGH.'
'11:34:38','Flag6 mudou para LOW.'
'11:34:38','REG2 mudou para HIGH (>900).'
'11:34:39','REG2 normalizado.'
'11:34:40','REG0 mudou para HIGH (>900).'
'11:34:40','REG0 normalizado.'
'11:34:40','REG1 mudou para HIGH (>900).'
'11:34:40','REG2 mudou para HIGH (>900).'
'11:34:41','REG0 mudou para HIGH (>900).'
'11:34:41','REG1 normalizado.'
'11:34:41','REG0 normalizado.'
'11:34:41','REG2 normalizado.'
'11:34:42','Flag6 mudou para HIGH.'
'11:34:42','Flag6 mudou para LOW.'
'11:34:44','Flag2 mudou para HIGH.'
'11:34:45','Flag2 mudou para LOW.'
'11:34:47','Flag6 mudou para HIGH.'
'11:34:47','REG0 mudou para HIGH (>900).'
'11:34:47','REG1 mudou para HIGH (>900).'
'11:34:47','Flag2 mudou para HIGH.'
'11:34:47','Flag6 mudou para LOW.'
'11:34:48','REG0 normalizado.'
'11:34:48','REG1 normalizado.'
'11:34:48','Flag2 mudou para LOW.'
'11:34:48','REG0 mudou para HIGH (>900).'
'11:34:49','REG0 normalizado.'
'11:34:49','REG2 mudou para HIGH (>900).'
'11:34:50','REG2 normalizado.'
'11:34:53','Flag6 mudou para HIGH.'
'11:34:54','REG0 mudou para HIGH (>900).'
'11:34:54','Flag6 mudou para LOW.'
'11:34:54','REG0 normalizado.'
'11:34:55','Flag6 mudou para HIGH.'
'11:34:56','Flag6 mudou para LOW.'
'11:34:56','REG0 mudou para HIGH (>900).'
'11:34:57','REG0 normalizado.'
'11:34:57','REG1 mudou para HIGH (>900).'
'11:34:57','REG0 mudou para HIGH (>900).'
'11:34:57','REG1 normalizado.'
'11:34:58','REG0 normalizado.'
'11:34:58','Flag2 mudou para HIGH.'
'11:34:59','REG0 mudou para HIGH (>900).'
'11:34:59','Flag2 mudou para LOW.'
'11:34:59','REG0 normalizado.'
'11:35:00','REG2 mudou para HIGH (>900).'
'11:35:01','REG2 normalizado.'
'11:35:02','Flag2 mudou para HIGH.'
'11:35:03','Flag2 mudou para LOW.'
'11:35:04','REG1 mudou para HIGH (>900).'
'11:35:04','REG0 mudou para HIGH (>900).'
'11:35:04','REG1 normalizado.'
'11:35:04','Flag2 mudou para HIGH.'
'11:35:05','REG0 normalizado.'
'11:35:05','REG1 mudou para HIGH (>900).'
'11:35:05','Flag2 mudou para LOW.'
'11:35:05','REG1 normalizado.'
'11:35:07','REG1 mudou para HIGH (>900).'
'11:35:07','REG2 mudou para HIGH (>900).'
'11:35:07','REG1 normalizado.'
'11:35:07','REG2 normalizado.'
'11:35:07','Flag6 mudou para HIGH.'
'11:35:08','Flag6 mudou para LOW.'
'11:35:12','REG2 mudou para HIGH (>900).'
'11:35:12','REG1 mudou para HIGH (>900).'
'11:35:12','REG2 normalizado.'
'11:35:13','REG1 normalizado.'
'11:35:14','Flag2 mudou para HIGH.'
'11:35:15','Flag2 mudou para LOW.'
'11:35:17','Flag2 mudou para HIGH.'
'11:35:17','Flag2 mudou para LOW.'
'11:35:18','Flag6 mudou para HIGH.'
'11:35:18','REG0 mudou para HIGH (>900).'
'11:35:18','Flag6 mudou para LOW.'
'11:35:19','REG0 normalizado.'
'11:35:21','REG0 mudou para HIGH (>900).'
'11:35:21','REG0 normalizado.'
'11:35:22','REG2 mudou para HIGH (>900).'
'11:35:22','REG2 normalizado.'
'11:35:23','REG2 mudou para HIGH (>900).'
'11:35:23','REG2 normalizado.'
'11:35:24','REG1 mudou para HIGH (>900).'
'11:35:24','REG2 mudou para HIGH (>900).'
'11:35:24','REG1 normalizado.'
'11:35:24','REG2 normalizado.'
'11:35:25','Flag6 mudou para HIGH.'
'11:35:25','Flag6 mudou para LOW.'
'11:35:27','REG2 mudou para HIGH (>900).'
'11:35:27','REG2 normalizado.'
'11:35:28','Flag6 mudou para HIGH.'
'11:35:29','REG1 mudou para HIGH (>900).'
'11:35:29','Flag6 mudou para LOW.'
'11:35:29','REG1 normalizado.'
'11:35:29','REG2 mudou para HIGH (>900).'
'11:35:30','REG2 normalizado.'
'11:35:30','Flag6 mudou para HIGH.'
'11:35:31','REG1 mudou para HIGH (>900).'
'11:35:31','Flag6 mudou para LOW.'
'11:35:32','REG1 normalizado.'
'11:35:32','REG1 mudou para HIGH (>900).'
'11:35:33','REG1 normalizado.'
'11:35:34','REG1 mudou para HIGH (>900).'
'11:35:35','REG1 normalizado.'
'11:35:35','Flag6 mudou para HIGH.'
'11:35:36','REG1 mudou para HIGH (>900).'
'11:35:36','REG2 mudou para HIGH (>900).'
'11:35:36','Flag6 mudou para LOW.'
'11:35:36','REG1 normalizado.'
'11:35:36','REG2 normalizado.'
'11:35:39','REG2 mudou para HIGH (>900).'
'11:35:39','REG2 normalizado.'
'11:35:40','Flag2 mudou para HIGH.'
'11:35:40','Flag2 mudou para LOW.'
'11:35:41','REG0 mudou para HIGH (>900).'
'11:35:42','REG0 normalizado.'
'11:35:42','REG0 mudou para HIGH (>900).'
'11:35:43','REG0 normalizado.'
'11:35:43','REG2 mudou para HIGH (>900).'
'11:35:43','REG2 normalizado.'
'11:35:44','REG1 mudou para HIGH (>900).'
'11:35:44','REG1 normalizado.'
'11:35:45','Flag6 mudou para HIGH.'
'11:35:46','REG0 mudou para HIGH (>900).'
'11:35:46','Flag2 mudou para HIGH.'
'11:35:46','Flag6 mudou para LOW.'
'11:35:46','REG0 normalizado.'
'11:35:46','Flag2 mudou para LOW.'
'11:35:47','REG1 mudou para HIGH (>900).'
'11:35:47','REG1 normalizado.'
'11:35:50','Flag2 mudou para HIGH.'
'11:35:50','REG0 mudou para HIGH (>900).'
'11:35:50','Flag2 mudou para LOW.'
'11:35:51','REG0 normalizado.'
'11:35:51','REG1 mudou para HIGH (>900).'
'11:35:52','REG0 mudou para HIGH (>900).'
'11:35:52','REG1 normalizado.'
'11:35:52','Flag6 mudou para HIGH.'
'11:35:52','REG0 normalizado.'
'11:35:52','Flag6 mudou para LOW.'
'11:35:53','Flag6 mudou para HIGH.'
'11:35:53','Flag6 mudou para LOW.'
'11:35:54','Flag2 mudou para HIGH.'
'11:35:55','Flag2 mudou para LOW.'
'11:35:55','Flag2 mudou para HIGH.'
'11:36:13','Iniciando'
'11:36:15','REG0 mudou para HIGH (>900).'
'11:36:15','REG0 normalizado.'
'11:36:16','REG1 mudou para HIGH (>900).'
'11:36:16','Flag6 mudou para HIGH.'
'11:36:16','REG1 normalizado.'
'11:36:16','Flag6 mudou para LOW.'
'11:36:18','REG0 mudou para HIGH (>900).'
'11:36:18','REG1 mudou para HIGH (>900).'
'11:36:18','REG0 normalizado.'
'11:36:18','REG1 normalizado.'
'11:36:21','REG2 mudou para HIGH (>900).'
'11:36:22','REG2 normalizado.'
'11:36:23','REG0 mudou para HIGH (>900).'
'11:36:23','REG0 normalizado.'
'11:36:23','Flag6 mudou para HIGH.'
'11:36:24','Flag6 mudou para LOW.'
'11:36:25','REG2 mudou para HIGH (>900).'
'11:36:25','Flag2 mudou para HIGH.'
'11:36:25','REG2 normalizado.'
'11:36:25','Flag2 mudou para LOW.'
'11:36:26','REG0 mudou para HIGH (>900).'
'11:36:26','REG0 normalizado.'
'11:36:27','REG0 mudou para HIGH (>900).'
'11:36:27','Flag2 mudou para HIGH.'
'11:36:27','REG0 normalizado.'
'11:36:27','REG1 mudou para HIGH (>900).'
'11:36:27','Flag2 mudou para LOW.'
'11:36:28','REG1 normalizado.'
'11:36:28','Flag6 mudou para HIGH.'
'11:36:28','Flag6 mudou para LOW.'
'11:36:32','Flag6 mudou para HIGH.'
'11:36:32','Flag6 mudou para LOW.'
'11:36:33','REG2 mudou para HIGH (>900).'
'11:36:34','REG2 normalizado.'
'11:36:35','Flag6 mudou para HIGH.'
'11:36:36','Flag6 mudou para LOW.'
'11:36:38','Flag2 mudou para HIGH.'
'11:36:38','Flag2 mudou para LOW.'
'11:36:39','REG1 mudou para HIGH (>900).'
'11:36:39','Flag6 mudou para HIGH.'
'11:36:40','REG1 normalizado.'
'11:36:40','Flag6 mudou para LOW.'
'11:36:42','REG1 mudou para HIGH (>900).'
'11:36:43','REG1 normalizado.'
'11:36:43','REG0 mudou para HIGH (>900).'
'11:36:44','REG0 normalizado.'
'11:36:44','Flag6 mudou para HIGH.'
'11:36:44','Flag6 mudou para LOW.'
'11:36:46','REG0 mudou para HIGH (>900).'
'11:36:47','REG0 normalizado.'
'11:36:48','REG1 mudou para HIGH (>900).'
'11:36:49','REG1 normalizado.'
'11:36:49','Flag6 mudou para HIGH.'
'11:36:49','Flag6 mudou para LOW.'
'11:36:50','Flag2 mudou para HIGH.'
'11:36:50','Flag2 mudou para LOW.'
'11:36:56','REG1 mudou para HIGH (>900).'
'11:36:57','REG1 normalizado.'
'11:36:59','REG1 mudou para HIGH (>900).'
'11:36:59','REG1 normalizado.'
'11:37:00','REG2 mudou para HIGH (>900).'
'11:37:00','REG2 normalizado.'
'11:37:01','REG1 mudou para HIGH (>900).'
'11:37:01','REG1 normalizado.'
'11:37:02','REG1 mudou para HIGH (>900).'
'11:37:02','Flag2 mudou para HIGH.'
'11:37:03','REG0 mudou para HIGH (>900).'
'11:37:03','REG1 normalizado.'
'11:37:03','Flag2 mudou para LOW.'
'11:37:03','REG0 normalizado.'
'11:37:06','Flag2 mudou para HIGH.'
'11:37:07','Flag2 mudou para LOW.'
'11:37:07','REG0 mudou para HIGH (>900).'
'11:37:07','Flag6 mudou para HIGH.'
'11:37:08','REG0 normalizado.'
'11:37:08','Flag6 mudou para LOW.'
'11:37:09','Flag6 mudou para HIGH.'
'11:37:09','REG2 mudou para HIGH (>900).'
'11:37:09','Flag6 mudou para LOW.'
'11:37:10','REG2 normalizado.'
'11:37:12','REG0 mudou para HIGH (>900).'
'11:37:12','Flag2 mudou para HIGH.'
'11:37:13','REG0 normalizado.'
'11:37:13','Flag2 mudou para LOW.'
'11:37:13','REG0 mudou para HIGH (>900).'
'11:37:13','Flag6 mudou para HIGH.'
'11:37:14','REG0 normalizado.'
'11:37:14','Flag6 mudou para LOW.'
'11:37:16','REG0 mudou para HIGH (>900).'
'11:37:16','REG0 normalizado.'
'11:37:16','Flag6 mudou para HIGH.'
'11:37:17','Flag6 mudou para LOW.'
'11:37:17','REG1 mudou para HIGH (>900).'
'11:37:17','Flag6 mudou para HIGH.'
'11:37:18','Flag6 mudou para LOW.'
'11:37:18','REG1 normalizado.'
'11:37:19','REG1 mudou para HIGH (>900).'
'11:37:19','REG1 normalizado.'
'11:37:19','REG2 mudou para HIGH (>900).'
'11:37:20','REG2 normalizado.'
'11:37:22','Flag6 mudou para HIGH.'
'11:37:23','Flag6 mudou para LOW.'
'11:37:23','REG1 mudou para HIGH (>900).'
'11:37:24','REG1 normalizado.'
'11:37:25','REG2 mudou para HIGH (>900).'
'11:37:26','REG2 normalizado.'
'11:37:27','REG0 mudou para HIGH (>900).'
'11:37:28','REG0 normalizado.'
'11:37:28','REG1 mudou para HIGH (>900).'
'11:37:29','REG1 normalizado.'
'11:37:29','Flag6 mudou para HIGH.'
'11:37:29','REG0 mudou para HIGH (>900).'
'11:37:29','Flag6 mudou para LOW.'
'11:37:30','REG0 normalizado.'
'11:37:31','REG1 mudou para HIGH (>900).'
'11:37:32','REG1 normalizado.'
'11:37:32','Flag2 mudou para HIGH.'
'11:37:33','Flag2 mudou para LOW.'
'11:37:33','Flag6 mudou para HIGH.'
'11:37:33','Flag6 mudou para LOW.'
'11:37:35','REG2 mudou para HIGH (>900).'
'11:37:35','REG2 normalizado.'
'11:37:36','Flag2 mudou para HIGH.'
'11:37:36','Flag2 mudou para LOW.'
'11:37:38','REG0 mudou para HIGH (>900).'
'11:37:39','REG0 normalizado.'
'11:37:40','REG0 mudou para HIGH (>900).'
'11:37:40','Flag2 mudou para HIGH.'
'11:37:40','REG0 normalizado.'
'11:37:40','Flag2 mudou para LOW.'
'11:37:43','REG2 mudou para HIGH (>900).'
'11:37:43','Flag2 mudou para HIGH.'
'11:37:43','Flag2 mudou para LOW.'
'11:37:44','REG2 normalizado.'
'11:37:44','REG2 mudou para HIGH (>900).'
'11:37:45','REG2 normalizado.'
'11:37:45','Flag6 mudou para HIGH.'
'11:37:45','Flag6 mudou para LOW.'
'11:37:47','REG1 mudou para HIGH (>900).'
'11:37:47','REG1 normalizado.'
'11:37:47','REG2 mudou para HIGH (>900).'
'11:37:48','REG0 mudou para HIGH (>900).'
'11:37:48','REG2 normalizado.'
'11:37:48','REG0 normalizado.'
'11:37:49','REG2 mudou para HIGH (>900).'
'11:37:49','REG2 normalizado.'
'11:37:50','REG0 mudou para HIGH (>900).'
'11:37:51','REG0 normalizado.'
'11:37:54','Flag6 mudou para HIGH.'
'11:37:55','REG2 mudou para HIGH (>900).'
'11:37:55','REG2 normalizado.'
'11:37:55','Flag6 mudou para LOW.'
'11:37:57','Flag6 mudou para HIGH.'
'11:37:57','REG1 mudou para HIGH (>900).'
'11:37:57','Flag6 mudou para LOW.'
'11:37:58','REG1 normalizado.'
'11:37:58','REG2 mudou para HIGH (>900).'
'11:37:59','REG2 normalizado.'
'11:37:59','Flag6 mudou para HIGH.'
'11:38:00','REG1 mudou para HIGH (>900).'
'11:38:00','Flag6 mudou para LOW.'
'11:38:00','REG1 normalizado.'
'11:38:00','REG2 mudou para HIGH (>900).'
'11:38:01','REG2 normalizado.'
'11:38:01','Flag6 mudou para HIGH.'
'11:38:01','REG0 mudou para HIGH (>900).'
'11:38:02','REG0 normalizado.'
'11:38:02','Flag6 mudou para LOW.'
'11:38:06','Flag2 mudou para HIGH.'
'11:38:06','REG2 mudou para HIGH (>900).'
'11:38:06','Flag2 mudou para LOW.'
'11:38:07','REG2 normalizado.'
'11:38:07','Flag6 mudou para HIGH.'
'11:38:07','Flag6 mudou para LOW.'
'11:38:09','REG1 mudou para HIGH (>900).'
'11:38:10','REG1 normalizado.'
'11:38:11','REG0 mudou para HIGH (>900).'
'11:38:12','REG0 normalizado.'
'11:38:12','Flag6 mudou para HIGH.'
'11:38:12','REG2 mudou para HIGH (>900).'
'11:38:12','Flag6 mudou para LOW.'
'11:38:13','REG0 mudou para HIGH (>900).'
'11:38:13','REG2 normalizado.'
'11:38:14','REG0 normalizado.'
'11:38:14','REG1 mudou para HIGH (>900).'
'11:38:14','REG1 normalizado.'
'11:38:14','REG2 mudou para HIGH (>900).'
'11:38:15','REG1 mudou para HIGH (>900).'
'11:38:15','REG0 mudou para HIGH (>900).'
'11:38:15','REG1 normalizado.'
'11:38:16','REG0 normalizado.'
'11:38:16','REG2 normalizado.'
'11:38:17','REG1 mudou para HIGH (>900).'
'11:38:18','REG0 mudou para HIGH (>900).'
'11:38:18','REG1 normalizado.'
'11:38:18','REG0 normalizado.'
'11:38:20','REG2 mudou para HIGH (>900).'
'11:38:20','Flag2 mudou para HIGH.'
'11:38:20','REG2 normalizado.'
'11:38:20','Flag2 mudou para LOW.'
'11:38:20','Flag6 mudou para HIGH.'
'11:38:21','Flag6 mudou para LOW.'
'11:38:22','REG1 mudou para HIGH (>900).'
'11:38:23','REG1 normalizado.'
'11:38:25','Flag2 mudou para HIGH.'
'11:38:25','Flag2 mudou para LOW.'
'11:38:26','REG1 mudou para HIGH (>900).'
'11:38:26','REG1 normalizado.'
'11:38:27','REG0 mudou para HIGH (>900).'
'11:38:27','REG2 mudou para HIGH (>900).'
'11:38:28','REG0 normalizado.'
'11:38:28','REG2 normalizado.'
'11:38:30','REG2 mudou para HIGH (>900).'
'11:38:30','REG2 normalizado.'
'11:38:31','REG1 mudou para HIGH (>900).'
'11:38:31','Flag6 mudou para HIGH.'
'11:38:31','REG1 normalizado.'
'11:38:31','Flag6 mudou para LOW.'
'11:38:32','Flag6 mudou para HIGH.'
'11:38:32','Flag2 mudou para HIGH.'
'11:38:32','Flag6 mudou para LOW.'
'11:38:33','Flag2 mudou para LOW.'
'11:38:35','REG1 mudou para HIGH (>900).'
'11:38:35','REG1 normalizado.'
'11:38:35','REG2 mudou para HIGH (>900).'
'11:38:36','REG1 mudou para HIGH (>900).'
'11:38:36','REG2 normalizado.'
'11:38:36','Flag2 mudou para HIGH.'
'11:38:37','REG0 mudou para HIGH (>900).'
'11:38:37','REG1 normalizado.'
'11:38:37','REG0 normalizado.'
'11:38:37','REG1 mudou para HIGH (>900).'
'11:38:37','REG2 mudou para HIGH (>900).'
'11:38:37','Flag2 mudou para LOW.'
'11:38:38','REG2 normalizado.'
'11:38:38','REG1 normalizado.'
'11:38:40','REG2 mudou para HIGH (>900).'
'11:38:41','REG2 normalizado.'
'11:38:41','Flag6 mudou para HIGH.'
'11:38:41','Flag6 mudou para LOW.'
'11:38:42','Flag2 mudou para HIGH.'
'11:38:43','Flag2 mudou para LOW.'
'11:38:44','Flag6 mudou para HIGH.'
'11:38:45','REG1 mudou para HIGH (>900).'
'11:38:45','Flag6 mudou para LOW.'
'11:38:45','REG1 normalizado.'
'11:38:46','Flag2 mudou para HIGH.'
'11:38:46','Flag2 mudou para LOW.'
'11:38:47','Flag6 mudou para HIGH.'
'11:38:48','Flag6 mudou para LOW.'
'11:38:49','REG2 mudou para HIGH (>900).'
'11:38:49','REG1 mudou para HIGH (>900).'
'11:38:49','REG2 normalizado.'
'11:38:50','REG1 normalizado.'
'11:38:50','REG2 mudou para HIGH (>900).'
'11:38:51','REG2 normalizado.'
'11:38:51','Flag2 mudou para HIGH.'
'11:38:51','REG0 mudou para HIGH (>900).'
'11:38:51','Flag2 mudou para LOW.'
'11:38:51','Flag6 mudou para HIGH.'
'11:38:52','REG0 normalizado.'
'11:38:52','Flag6 mudou para LOW.'
'11:38:54','REG2 mudou para HIGH (>900).'
'11:38:55','REG2 normalizado.'
'11:38:55','Flag6 mudou para HIGH.'
'11:38:55','REG1 mudou para HIGH (>900).'
'11:38:55','Flag6 mudou para LOW.'
'11:38:56','REG1 normalizado.'
'11:38:57','REG2 mudou para HIGH (>900).'
'11:38:57','REG2 normalizado.'
'11:38:58','REG0 mudou para HIGH (>900).'
'11:38:58','REG0 normalizado.'
'11:38:59','Flag6 mudou para HIGH.'
'11:38:59','Flag6 mudou para LOW.'
'11:39:01','Flag6 mudou para HIGH.'
'11:39:01','Flag6 mudou para LOW.'
'11:39:03','REG0 mudou para HIGH (>900).'
'11:39:03','REG0 normalizado.'
'11:39:05','REG2 mudou para HIGH (>900).'
'11:39:05','REG2 normalizado.'
'11:39:05','Flag6 mudou para HIGH.'
'11:39:06','Flag6 mudou para LOW.'
'11:39:07','Flag2 mudou para HIGH.'
'11:39:07','Flag2 mudou para LOW.'
